Name,HSE,smiles
NCGC00179274-03,0,[C@@H]1(O[C@H]([C@@H]([C@H]1OCc1ccccc1)O)OCC)[C@H](COCc1ccccc1)OCc1ccccc1	
NCGC00253587-01,0,Cc1c(CC(=O)c2c(ccs2)S(=O)(=O)Nc2c(Cl)c(no2)C)cc2OCOc2c1	
NCGC00181039-02,1,C(=O)(OCC)CCCCCCC/C=C\C/C=C\CCCCC	
NCGC00094852-03,0,c1(c(cc(cc1I)C[C@@H](C(=O)O)N)I)Oc1cc(c(c(c1)I)O)I	
NCGC00178555-02,0,CN(C)CCC[C@]1(OCc2cc(ccc12)C#N)c1ccc(F)cc1.OC(=O)C(=O)O	
NCGC00094937-04,0,[nH]1c2c(c3c1ccc(c3)Cl)ccc(c2)[C@H](C(=O)O)C	
NCGC00160527-03,0,c1c(ccc(c1)F)CN1CCO[C@H](C1)CNC(=O)c1c(OCC)cc(c(c1)Cl)N.C(CC(=O)O)(CC(=O)O)(C(=O)O)O	
NCGC00168759-05,0,OC(=O)c1cccc(c1)c1noc(n1)c1ccccc1F	
NCGC00016278-10,0,c1cccc(Nc2cccc(C)c2C)c1C(=O)O	
NCGC00253693-01,0,OC(=O)Cc1ccc2OCc3c(cccc3)C(=O)c2c1	
NCGC00159451-06,0,c1cccc(CN2CCc3c(C2)sc(N)c3C(=O)OCC)c1	
NCGC00163786-06,0,[C@@H]1(C([C@@H]1C=C(C)C)(C)C)C(=O)OCc1coc(c1)Cc1ccccc1	
NCGC00344565-01,0,n1(c(nc2c1cccc2)N1CCC(CC1)N(C)c1nccc(=O)[nH]1)Cc1ccc(cc1)F	
NCGC00253598-01,0,c1cc(NS(=O)(=O)c2ccc(N)cc2)nc(=O)n1CC	
NCGC00160553-03,0,C1(C(=O)c2c(C1=O)cccc2)C(=O)C(c1ccccc1)c1ccccc1	
NCGC00249902-01,0,O=C1CN(C[C@H]2N1CCCc1ccccc21)C(=O)C1CCCCC1	
NCGC00015818-14,0,O=C1N2[C@H](c3c(cccc3)CC2)CN(C1)C(=O)C1CCCCC1	
NCGC00164546-02,0,C1(=C(N2[C@H](S1)[C@H](C2=O)[C@H](O)C)C(=O)O)[C@@H]1OCCC1	
NCGC00166309-02,0,C12=C3C(=CC(=O)CC3)CC[C@H]1[C@H]1[C@](C=C2)([C@](CC1)(O)CC=C)C	
NCGC00091009-07,0,[C@@]12(C(=CC(=O)CC2)CC[C@@H]2[C@@H]1CC[C@]1([C@H]2CC[C@@]1(O)C)C)C	
NCGC00161634-06,0,[C@@]123[C@@H]4OC(=O)[C@@H]([C@@H]1CC[C@H]([C@@H]3CC[C@@](O4)(OO2)C)C)C	
NCGC00182082-03,0,c1c(ccc(c1)CCOc1ccc(cc1)C[C@@H](OCC)C(=O)O)OS(=O)(=O)C	
NCGC00159336-03,0,S1(=O)(=O)C([C@@H](N2[C@H]1CC2=O)C(=O)O)(C)C	
NCGC00018237-09,0,P(=O)([C@H](C(Cl)(Cl)Cl)O)(OC)OC	
NCGC00259302-01,0,OC(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)C(=O)OCC	
NCGC00095109-08,0,[C@H](C1(O)CCCCC1)(c1ccc(OC)cc1)CN(C)C	
NCGC00094614-06,0,c1(O)cc(c(c(c1)C)Cl)C	
NCGC00094818-09,1,[C@H]([C@H](c1ccc(cc1)O)CC)(c1ccc(cc1)O)CC	
NCGC00015558-14,0,c1c(O)c(O)cc([C@@H](O)CNC(C)C)c1	
NCGC00249050-02,0,c1(c(c(c(cc1)O)O)O)C(=O)c1cc(c(c(c1)O)O)O	
NCGC00021304-05,0,[C@@]12([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC[C@@H]1C(=O)CO)C	
NCGC00249912-01,0,OC[C@@H](O)COC(=O)c1c(Nc2ccnc3c2cccc3C(F)(F)F)cccc1	
NCGC00164503-02,0,OCCNCCCCCCCCCCCCCC.C[C@H](C(=O)O)O	
NCGC00159387-03,0,CCCCCCCCCCCCSCCOCCO	
NCGC00178802-06,0,C(=O)(N(O)CCCCCN)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCCCCCN(C(=O)C)O)O.CS(=O)(=O)O	
NCGC00167467-03,0,[C@@]12([C@H]([C@H]3[C@@H]([C@]4(C[C@@H]([C@H](C[C@@H]4CC3)OC(=O)C)N3CCCCC3)C)CC2)C[C@@H]([C@@H]1OC(=O)C)[N+]1(C)CCCCC1)C.[Br-]	
NCGC00167509-02,0,CC[N+]1(CCCCC1)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[Br-]	
NCGC00249052-02,0,CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].[Ca+2]	
NCGC00178241-04,0,C1CN[Pt]([Cl-])([Cl-])N1	
NCGC00162116-04,0,[Na+].[C@@H]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)C)C(=O)[O-])NC(=O)CSc1ccncc1	
NCGC00021125-03,0,N(c1c(Cl)cccc1Cl)c1c(CC(=O)[O-])cccc1.[Na+]	
NCGC00023016-07,0,[Na+].[C@@]1(C(=O)N2[C@@H]1SCC(=C2C(=O)[O-])CSc1n(nnn1)C)(NC(=O)CSCC#N)OC	
NCGC00178782-04,0,[Na+].O=C1[C@H]([C@@H]2N1[C@H](C(S2)(C)C)C(=O)[O-])NC(=O)c1c(c2c(cccc2Cl)Cl)noc1C	
NCGC00159340-05,0,[C@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)[O-])(Cn1ccnn1)C.[Na+]	
NCGC00189073-02,0,n1cn(c2c1c(c(c(c2)C(=O)NOCCO)Nc1ccc(cc1Cl)Br)F)C	
NCGC00160438-02,0,c1sc(nc1c1ccccc1)NCCc1ccccc1	
NCGC00095209-06,0,c12c(c3c(cc2ccc(=O)o1)cco3)OCC=C(C)C	
NCGC00253603-01,0,[C@@H]12[C@@]([C@](CC2)(O)C)(CC[C@H]2[C@H]1[C@@H](CC1=CC(=O)CC[C@H]21)C)C	
NCGC00167524-02,0,N1(C[C@H](O[C@H](C1)C)C)C[C@H](Cc1ccc(C(CC)(C)C)cc1)C	
NCGC00168352-02,1,N1(C(=O)C2=C(C1=O)CCCC2)COC(=O)[C@H]1C([C@@H]1C=C(C)C)(C)C	
NCGC00063561-03,0,[nH]1cnc(c1c1ccccc1)c1ccccc1	
NCGC00093949-05,0,[C@]12([C@](CC[C@H]1[C@H]1[C@@H]([C@@]3(C(=CC(=O)CC3)CC1)C)CC2)(C(=O)C)O)C	
NCGC00166298-02,0,[C@]12([C@@](C(=C)C[C@H]1[C@@H]1C=C(C3=CC(=O)CC[C@@]3([C@H]1CC2)C)C)(OC(=O)C)C(=O)C)C	
NCGC00024196-05,0,C12=CC(=O)CC[C@@]1([C@@H]1[C@@H](C=C2C)[C@H]2[C@@]([C@@](CC2)(OC(=O)C)C(=O)C)(CC1)C)C	
NCGC00025004-04,0,c1c(c(ccc1)OC)N1CCN(CC1)CCCCNC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)C	
NCGC00249931-01,0,CCOC(=O)Oc1c(OC(=O)OCC)cc(CCNC(=O)[C@H](CCSC)NC(=O)C)cc1	
NCGC00015086-04,0,[C@H](C(=O)O)(NC(=O)C)CS	
NCGC00253740-01,0,COC[C@@H](NC(=O)C)C(=O)NCc1ccccc1	
NCGC00091761-07,0,Oc1c(cc(cc1C(C)(C)C)C)C(C)(C)C	
NCGC00167440-02,0,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(cc2)C(C)(C)C)nc(nc1OCCO)c1ncccn1	
NCGC00160640-03,0,[C@@H]12N(C(=O)c3c(n4c1c(nc4)C(=O)OC(C)(C)C)cccc3Br)CCC2	
NCGC00271789-02,0,c12c(oc3c(n2)c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N4CCC[C@H]4C(=O)N(CC(=O)N(C)[C@H](C(=O)O[C@@H]2C)C(C)C)C)ccc3C)c(c(=O)c(c1C(=O)N[C@@H]1C(=O)N[C@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N(CC(=O)N(C)[C@H](C(=O)O[C@@H]1C)C(C)C)C)N)C	
NCGC00095836-05,0,c12c(ccc2C)c(ccc(c1)C(C)C)C	
NCGC00165976-02,0,C(C[C@@H](CCCC(C)C)C)C[C@@H](CCCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C	
NCGC00070736-03,0,c12c3c(nc(c1ncn2CC(C)C)N)cccc3	
NCGC00164588-02,0,C(=C1SC=CS1)(C(=O)OC(C)C)C(=O)OC(C)C	
NCGC00159522-05,0,N12C(=O)[C@H]([C@H]1SCC(=C2C(=O)O)C)NC(=O)[C@@H](c1ccccc1)N	
NCGC00015883-11,0,c1(c2c(on1)cc(cc2)F)C1CCN(CC1)CCc1c(=O)n2c(nc1C)CCCC2	
NCGC00025104-09,0,[C@H]1(Cc2ccc(cc2)OCC2(CCCCC2)C)SC(=O)NC1=O	
NCGC00166243-03,0,c1(O)c(cc(cc1)C)n1nc2c(n1)cccc2	
NCGC00249934-01,0,CN(C(=S)Oc1cc2c(cc1)[C@H]1CC[C@@H]2C1)c1cc(ccc1)C	
NCGC00016311-19,0,c1c(C)ccc(N(CC2=NCCN2)c2cc(O)ccc2)c1	
NCGC00181000-02,0,CCOC[C@@H](COc1ccc(cc1)NC(=O)CC[S+](C)C)O.Cc1ccc(cc1)S(=O)(=O)[O-]	
NCGC00014702-15,0,Clc1cc(nc(n1)SCC(=O)O)Nc1cccc(c1C)C	
NCGC00179602-03,0,[C@@]12(C(=CC(=O)CC2)CC[C@@H]2[C@@H]1CC[C@]1([C@H]2CC[C@@H]1OC(=O)CC)C)C	
NCGC00016256-17,0,Nc1c(c(nc(n1)N)CC)c1ccc(cc1)Cl	
NCGC00024762-04,0,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1	
NCGC00091902-11,0,O=C([C@@H](SP(=S)(OC)OC)CC(=O)OCC)OCC	
NCGC00094516-08,0,Cc1c(Cl)c(=O)oc2c1ccc(c2)OP(=S)(OCC)OCC	
NCGC00179424-04,0,O=N(=O)c1ccc(o1)/C=N/N1C[C@@H](CN2CCOCC2)OC1=O.Cl	
NCGC00016438-04,0,CNNCc1ccc(cc1)C(=O)NC(C)C.Cl	
NCGC00167527-03,0,C[C@@H]1CN(CCN1)c1c(F)c(c2c(=O)c(cn(C3CC3)c2c1)C(=O)O)C.Cl	
NCGC00025345-02,0,c1cccc(c1C)O[C@H](CCNC)c1ccccc1.Cl	
NCGC00182709-03,0,C1N(CCOC1)C(=O)NCCNC[C@H](O)COc1ccc(cc1)CCC(=O)OC[C@@H]1COC(O1)(C)C.Cl	
NCGC00016667-04,0,Cl.C(=O)(c1cc(c(cc1)N)OCCCC)OCCN(CC)CC	
NCGC00016557-06,0,c12c(nccc2cc(c(c1)OCC)OCC)Cc1cc(c(cc1)OCC)OCC.Cl	
NCGC00016825-06,0,N1(C(=O)COc2ccc(Cl)cc2)CCN(Cc2cc3c(OCO3)cc2)CC1.Cl	
NCGC00015279-08,0,C(=O)(COc1ccc(Cl)cc1)OCCN(C)C.Cl	
NCGC00016035-13,0,n1(CCCN2CCN(CC2)c2cccc(c2)Cl)nc2n(c1=O)cccc2.Cl	
NCGC00015236-04,0,c12c(NC(=N)N(c3cc(ccc3)CC)C)cccc1cccc2.Cl	
NCGC00016397-04,0,Cl.n1(nc(c2c1cccc2)OCCCN(C)C)Cc1ccccc1	
NCGC00179582-03,0,c1c(cccc1)[C@H](C(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)O[C@@H](OC(=O)OCC)C)N.Cl	
NCGC00179594-03,0,N12C(=O)[C@H]([C@H]1SCC(=C2C(=O)O)CSc1n(nnn1)CCN(C)C)NC(=O)Cc1nc(sc1)N.Cl	
NCGC00178086-03,0,Cl.NCC(=O)CCC(=O)O	
NCGC00015453-08,0,Cl.O[C@H](CCCN1CC[C@@H](C(O)(c2ccccc2)c2ccccc2)CC1)c1ccc(C(C(=O)O)(C)C)cc1	
NCGC00016959-06,0,c1(c(=O)c2c(n(c1)C1CC1)cc(c(c2)F)N1CCNCC1)C(=O)O.Cl	
NCGC00167962-06,0,N1(C(=O)[C@@H](N[C@H](C(=O)OCC)CCc2ccccc2)C)[C@@H](Cc2c(C1)cccc2)C(=O)O.Cl	
NCGC00167459-02,0,Cl.C1(c2ccccc2)(c2ccccc2)C(=O)N(CC)C[C@@H]1CCN1CCOCC1	
NCGC00167442-03,0,Cl.c1(ccc(c(c1)S(=O)(=O)N)OC)C[C@H](NCCOc1ccccc1OCC)C	
NCGC00167769-04,0,Cl.NCCc1cc(c(O)cc1O)O	
NCGC00185744-02,0,[C@](C(=O)OCC)(Cc1cc(c(cc1)O)O)(N)C.Cl	
NCGC00015417-04,0,c1(c(ccc(c1)[C@H](CNC)O)O)O.Cl	
NCGC00247665-04,0,Oc1cn2Cc3c(Nc2n1)ccc(c3Cl)Cl.Cl	
NCGC00263537-01,0,N[Pt](N)(Cl)Cl	
NCGC00016637-10,0,C(=O)(N(c1ccc(OC(=O)c2occc2)cc1)C)C(Cl)Cl	
NCGC00253724-01,0,Fc1c(cccc1)C(=O)c1cc(ccc1NC(=O)CBr)Cl	
NCGC00163886-05,0,P(=S)(Oc1cc(c(cc1Cl)Cl)Cl)(OC)OC	
NCGC00164539-02,0,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)C(=O)CCN1C[C@H]2N(CC1)CCC2	
NCGC00253719-01,0,Clc1cc2c(cc1)n(C1CCNCC1)c(=O)[nH]2	
NCGC00253581-01,0,n1(c(c(c2c1ccc(c2)OC)CC(=O)OC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)C)C(=O)c1ccc(cc1)Cl	
NCGC00095161-05,0,c12c(C[C@H](NC(=O)c3ccc(cc3)Cl)C(=O)O)cc(=O)[nH]c1cccc2	
NCGC00015089-17,0,Clc1c(N)nc(N)c(C(=O)NC(=N)N)n1	
NCGC00095978-06,0,C(=O)(c1c(cccc1F)F)NC(=O)Nc1c(cc(c(c1)Cl)OC([C@H](C(F)(F)F)F)(F)F)Cl	
NCGC00181795-02,0,Fc1cccc(Cl)c1Nc1ccc(C)cc1CC(=O)O	
NCGC00023373-03,0,[C@]12([C@]([C@H](C[C@H]1[C@H]1[C@@]([C@@]3(C(=CC(=O)C=C3)CC1)C)([C@H](C2)O)F)C)(C(=O)CCl)OC(=O)CC)C	
NCGC00179475-03,0,[C@@]12([C@@]3([C@H]([C@H]4[C@@]([C@@]5(C(=CC(=O)CC5)CC4)C)([C@H](C3)O)F)C[C@H]1OC(O2)(C)C)C)C(=O)CCl	
NCGC00253732-01,0,ClCCN1CCCC1	
NCGC00274277-01,0,C1(C[C@H](C)CN(C)C)c2c(CCc3c1cccc3)cccc2	
NCGC00090680-06,0,O=C(Oc1c2c(ccc1)cccc2)NC	
NCGC00274071-01,0,[C@H]12[C@H](CN(CC1)[C@@H](C2)[C@H](O)c1ccnc2c1cc(cc2)OC)C=C	
NCGC00249899-01,0,C(=O)(/C=C/c1ccc(cc1)OC)OCCOCC	
NCGC00160396-04,0,C(=O)(c1c(n(c2c1cccc2)CCN1CCOCC1)C)c1ccc(cc1)OC	
NCGC00344564-01,0,c12c(oc(cc1=O)c1cc(c(cc1)OC)O)cc(cc2O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)O)O	
NCGC00160657-03,0,COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1	
NCGC00093362-05,0,CNCCc1ncccc1.CS(=O)(=O)O	
NCGC00178711-03,0,n1(cc(c(=O)c2cc(c(nc12)N1C[C@H](/C(=N/OC)/C1)CN)F)C(=O)O)C1CC1.CS(=O)(=O)O	
NCGC00015724-17,0,c1ccc(C(=O)O)c(Nc2cccc(C(F)(F)F)c2)n1	
NCGC00167754-02,0,[C@@H]1(OC(=O)c2c1cccc2)OC(=O)c1c(Nc2cc(C(F)(F)F)ccc2)nccc1	
NCGC00018193-11,0,C(=N\OCCN)(\CCCCOC)/c1ccc(cc1)C(F)(F)F	
NCGC00093926-05,0,n1([C@@H]2O[C@@H]([C@H]([C@H]2O)O)C)c(=O)[nH]c(=O)c(c1)F	
NCGC00263575-01,0,[C@@H]1(N(C(=O)[C@@H]1CC[C@H](O)c1ccc(cc1)F)c1ccc(cc1)F)c1ccc(cc1)O	
NCGC00015784-14,0,c1ccn2c(c1)nc(c(c2=O)CCN1CCC(CC1)C(=O)c1ccc(cc1)F)C	
NCGC00016602-04,0,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c(=O)[nH]c2c1cccc2	
NCGC00015500-19,0,c1(C2(CCN(CC2)CCCC(=O)c2ccc(cc2)F)O)ccc(cc1)Cl	
NCGC00016590-06,0,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1	
NCGC00167519-02,0,c1(ccc(cc1)F)S(=O)(=O)N[C@H]1Cc2c(CC1)n(c1c2cccc1)CCC(=O)O	
NCGC00274061-01,0,[C@@]123[C@H](O2)C(=C(C[C@@]1([C@@H]1[C@H]([C@H]2[C@](CC1)([C@H](CC2)O)C)CC3)C)C#N)O	
NCGC00016896-06,0,c1(N)c(=O)[nH]cc(c2ccncc2)c1	
NCGC00178376-05,0,S(=O)(=O)(Nc1nc2c(nc1)cccc2)c1ccc(N)cc1	
NCGC00162319-05,0,[C@@H]12[C@@H](Cc3c(C2)cnc(n3)N)CCCN1CCC	
NCGC00160496-02,0,Nc1nc(ncn1)Nc1ccccc1	
NCGC00090964-04,0,N(CCNCCN)CCNCCN	
NCGC00094616-07,0,c1ccc2c(c1)[C@](O)(c1cc(S(=O)(=O)N)c(Cl)cc1)NC2=O	
NCGC00015242-13,0,S1(=O)(=O)c2cc(S(=O)(=O)N)c(cc2N=CN1)Cl	
NCGC00182076-03,0,O=S1(=O)N(C)[C@H](CSCC(F)(F)F)Nc2cc(Cl)c(cc12)S(=O)(=O)N	
NCGC00018302-07,0,c1(S(=O)(=O)N)c(Cl)cc2c(c1)S(=O)(=O)N[C@@H](C(Cl)Cl)N2	
NCGC00248704-02,0,C1O[C@]([C@H]([C@H]([C@@H]1O)O)O)(CO)O	
NCGC00247988-03,0,Cc1c2C(=O)c3c(c(c(O)c(c3O)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O)C(=O)c2cc(c1C(=O)O)O	
NCGC00344522-01,0,C1(=O)[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O	
NCGC00274085-01,0,[C@@H]1([C@@H](C[C@](C[C@H]1OC(=O)/C=C/c1cc(c(cc1)O)O)(OC(=O)/C=C/c1cc(c(cc1)O)O)C(=O)O)O)O	
NCGC00016372-07,0,O[As](=O)(c1cc(c(cc1)O)N(=O)=O)O	
NCGC00181154-03,0,[As](=O)(c1ccc(N(=O)=O)cc1)(O)O	
NCGC00249928-01,0,C(=O)(/C=C\C=C/C=C\C=C/C=C\CCCCCCCCC)OCC	
NCGC00167468-02,0,c1(OC(=O)C)ccccc1C(=O)Oc1ccc(NC(=O)C)cc1	
NCGC00168776-03,0,c1(N2CCN(CC2)C(=O)c2cc3c([nH]2)ccc(c3)NS(=O)(=O)C)c(cccn1)NC(C)C	
NCGC00015437-17,0,C(=O)(C(Oc1ccc(C(=O)c2ccc(cc2)Cl)cc1)(C)C)OC(C)C	
NCGC00179573-03,0,c1cccc(C(=O)c2sc([C@@H](C)C(=O)O)cc2)c1	
NCGC00160663-03,0,c1cc(ccc1[C@@]1(CCN(C[C@H]1C(=O)c1ccc(cc1)F)C)O)F	
NCGC00018097-06,0,c1c(O)ccc(C(=O)CC)c1	
NCGC00160678-03,0,O=C(CN1CCN(CC1)Cc1ccc2OCOc2c1)N1c2ccccc2Sc2ccccc12	
NCGC00016523-05,0,c1(I)cc(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I)c(I)c1C(=O)O	
NCGC00015467-20,0,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(cc1)CCNC(=O)c1c(ccc(c1)Cl)OC	
NCGC00166141-06,0,CN(C)CCO[C@@H](c1ccc(Cl)cc1)c1ccccn1.C(=O)(/C=C\C(=O)O)O	
NCGC00182549-02,0,CC1(CCN(C(=O)c2c(ncnc2C)C)CC1)N1C[C@@H](C)N(CC1)[C@@H](c1ccc(cc1)C(F)(F)F)COC.C(=O)(/C=C\C(=O)O)O	
NCGC00023699-09,1,N12C(=O)[C@H]([C@H]1SCC(=C2C(=O)O)COC(=O)C)NC(=O)Cc1sccc1	
NCGC00183876-03,0,n1(c2c(nc1)c(ncn2)N)C[C@H](OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C)C.C(=O)(/C=C/C(=O)O)O	
NCGC00094989-04,0,O=C(O)c1cc(=O)c2c(o1)cccc2	
NCGC00160452-02,0,n1(c(cc(c1C)CC(=O)O)C)c1ccc(cc1)Cl	
NCGC00016032-11,0,C(CCCC(=O)O)[C@H]1CCSS1	
NCGC00253593-01,0,C(=O)(Oc1c(OC(=O)c2ccc(C)cc2)ccc([C@@H](O)CNC(C)(C)C)c1)c1ccc(C)cc1	
NCGC00262961-01,0,CCOC(=O)c1cc(=O)c2c(OCC(COc3c4c(=O)cc(oc4ccc3)C(=O)OCC)OC(=O)[C@@H](N)CCCCN)cccc2o1	
NCGC00016362-05,0,c1(NCCCC)ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1	
NCGC00024427-05,0,[C@]123[C@@]4([C@H](N(CC5CC5)CC3)Cc3c1c(O[C@H]2C(=O)CC4)c(cc3)O)O	
NCGC00164632-02,0,C12=C(C[C@H]([C@H]3[C@H]4[C@@]([C@](C#C)(CC4)O)(CC[C@H]13)C)C)CC(=O)CC2	
NCGC00095165-07,0,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O	
NCGC00094918-07,0,c12c(C(=O)NS1(=O)=O)cccc2	
NCGC00093802-06,0,[C@@]12(C(=CC[C@@H]3[C@@H]1CC[C@]1([C@H]3CCC1=O)C)C[C@H](CC2)O)C	
NCGC00159416-04,0,[C@]12([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC1)CC[C@@H]2O)C	
NCGC00179669-04,0,[C@@]12([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC[C@]1(C#C)O)C	
NCGC00159349-05,0,[C@@]12([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC[C@]1(C#C)O)CC	
NCGC00015162-10,0,C1C2(CC(=O)N(CCCCN3CCN(c4ncccn4)CC3)C1=O)CCCC2	
NCGC00274069-01,0,[C@@]12([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC[C@@H]1OC(=O)CCc1ccccc1)C	
NCGC00178754-06,0,P(=O)(O)(O)O.c1(c2c(cc(c1)OC)cccn2)N[C@H](CCCN)C.P(=O)(O)(O)O	
NCGC00015256-12,0,c12c(N[C@H](CCCN(CC)CC)C)ccnc1cc(cc2)Cl.OP(=O)(O)O.OP(=O)(O)O	
NCGC00160410-02,0,Oc1c2ncccc2c(cc1I)S(=O)(=O)O	
NCGC00249610-02,0,S1(=O)(=O)C([C@@H](N2[C@@H]1CC2=O)C(=O)OCOC(=O)C(C)(C)C)(C)C	
NCGC00261976-01,0,CC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)O	
NCGC00188943-03,0,C(=O)(O)c1cc(O)nc(O)n1	
NCGC00018107-05,0,c1(C(=O)O)c(S)cccc1	
NCGC00014711-14,0,c1(c(oc(n1)CCC(=O)O)c1ccccc1)c1ccccc1	
NCGC00249896-01,0,[C@H]([C@H](N(C/C=C/c1ccccc1)C)C)(c1ccccc1)O	
NCGC00015716-09,0,c1c(O)ccc([C@@H](O)[C@@H](C)N[C@@H](C)CCc2ccccc2)c1	
NCGC00142580-05,0,c1(c(c(ncc1CO)C)O)C=O	
NCGC00017245-10,0,Oc1c2c3c(c(=O)oc4c3c(cc(c4O)O)c(=O)o2)cc1O	
NCGC00262952-01,0,c1(c(cc(c(c1C)O)C)O)C	
NCGC00091125-07,0,OC(=O)c1cc(c(c(c1)O)O)O	
NCGC00166043-02,0,COc1cc(cc(c1)O)O	
NCGC00016043-08,0,Oc1c(O)cc(cc1)C=C(C#N)C#N	
NCGC00159376-04,0,C(=O)(c1ccc(cc1)O)OC	
NCGC00015444-07,0,c12c(c(c(c(c1)O)O)Cl)CCNC[C@@H]2c1ccc(cc1)O	
NCGC00344531-01,0,c1([C@@H]([C@@H](C(=O)O)N)O)cc(c(cc1)O)O	
NCGC00017331-08,0,c12c(c(cc(c1)O)O)C[C@H]([C@H](O2)c1cc(c(cc1)O)O)O	
NCGC00167522-02,0,c1c(c(ccc1[C@@H](O)CNCCCCCCNC[C@@H](c1cc(c(cc1)O)O)O)O)O.S(=O)(=O)(O)O	
NCGC00091470-05,0,c1(c(ccc(c1)/C=C/C)O)OC	
NCGC00091449-10,0,Oc1c(cc(cc1)CC=C)OC	
NCGC00016089-06,0,c1(cc(c(cc1)O)OC)CNC(=O)CCCCCCCC	
NCGC00091390-04,0,COc1ccc(cc1)O	
NCGC00184998-02,0,c1(c(ccc(c1)CCNCCCCCCNCCc1ccccc1)O)O	
NCGC00262913-01,0,Oc1cccc2c1CCCC2=O	
NCGC00253639-01,0,Oc1cccc2c1cc[nH]2	
NCGC00091019-08,0,[C@@]12([C@H]([C@H]3[C@@]([C@@]4(C(=CC(=O)C=C4)CC3)C)([C@H](C2)O)F)C[C@@H]([C@@]1(C(=O)CO)O)C)C	
NCGC00023193-06,0,[C@@]12([C@@]3([C@H]([C@H]4[C@@]([C@@]5(C(=CC(=O)C=C5)CC4)C)([C@H](C3)O)F)C[C@H]1OC(O2)(C)C)C)C(=O)CO	
NCGC00023648-04,0,[C@@]12([C@H]([C@H]3[C@@]([C@@]4(C(=CC(=O)C=C4)CC3)C)([C@H](C2)O)F)C[C@H]([C@@H]1C(=O)CO)C)C	
NCGC00160479-02,0,OCCN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2ccc(cc12)C(F)(F)F	
NCGC00179034-07,0,NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)N)cc1.OCCS(=O)(=O)O.OCCS(=O)(=O)O	
NCGC00188863-02,1,c12c(cc(cc1)NS(=O)(=O)C)c(c(o2)CCCC)C(=O)c1ccc(cc1)OCCCN(CCCC)CCCC	
NCGC00094815-05,1,Oc1c2ncccc2c(Br)cc1Br	
NCGC00164506-02,1,Cc1c2cccnc2c(O)cc1	
NCGC00095303-04,1,Oc1ccc(Cl)c2cccnc12	
NCGC00167576-01,0,C1(N(c2ccccc2)CCCN(CC)CC)Cc2c(C1)cccc2.Cl	
NCGC00164543-02,0,Cl.Cl.COc1ccc(CN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)c(c1OC)OC	
NCGC00162149-07,0,[C@]12(C(=C3C(=O)c4c([C@H]([C@H]3C[C@H]2[C@@H](C(=C(C1=O)C(=O)N)O)N(C)C)O)c(ccc4O)Cl)O)O.Cl	
NCGC00024665-10,0,[C@H]1(c2c(Sc3c(C1)cccc3)ccc(c2)SC)N1CCN(CC1)C	
NCGC00241108-04,0,c1(ccccc1C(=O)NC)Sc1cc2c(cc1)c(n[nH]2)/C=C/c1ccccn1	
