Name,ER-LBD,smiles
NCGC00271789-02,0,c12c(oc3c(n2)c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N4CCC[C@H]4C(=O)N(CC(=O)N(C)[C@H](C(=O)O[C@@H]2C)C(C)C)C)ccc3C)c(c(=O)c(c1C(=O)N[C@@H]1C(=O)N[C@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N(CC(=O)N(C)[C@H](C(=O)O[C@@H]1C)C(C)C)C)N)C	
NCGC00070736-03,0,c12c3c(nc(c1ncn2CC(C)C)N)cccc3	
NCGC00024810-07,0,C(=O)(Nc1ccc(OC[C@H](CNC(C)C)O)cc1)C	
NCGC00164588-02,0,C(=C1SC=CS1)(C(=O)OC(C)C)C(=O)OC(C)C	
NCGC00015883-11,0,c1(c2c(on1)cc(cc2)F)C1CCN(CC1)CCc1c(=O)n2c(nc1C)CCCC2	
NCGC00025104-09,0,[C@H]1(Cc2ccc(cc2)OCC2(CCCCC2)C)SC(=O)NC1=O	
NCGC00166243-03,0,c1(O)c(cc(cc1)C)n1nc2c(n1)cccc2	
NCGC00016311-19,0,c1c(C)ccc(N(CC2=NCCN2)c2cc(O)ccc2)c1	
NCGC00181000-02,0,CCOC[C@@H](COc1ccc(cc1)NC(=O)CC[S+](C)C)O.Cc1ccc(cc1)S(=O)(=O)[O-]	
NCGC00014702-15,0,Clc1cc(nc(n1)SCC(=O)O)Nc1cccc(c1C)C	
NCGC00015610-17,0,c1(C(=O)Nc2ccc(C(F)(F)F)cc2)cnoc1C	
NCGC00179602-03,1,[C@@]12(C(=CC(=O)CC2)CC[C@@H]2[C@@H]1CC[C@]1([C@H]2CC[C@@H]1OC(=O)CC)C)C	
NCGC00182707-03,0,[nH]1c(cnc1)C1(Cc2c(C1)cccc2)CC	
NCGC00016256-17,0,Nc1c(c(nc(n1)N)CC)c1ccc(cc1)Cl	
NCGC00091902-11,0,O=C([C@@H](SP(=S)(OC)OC)CC(=O)OCC)OCC	
NCGC00094516-08,0,Cc1c(Cl)c(=O)oc2c1ccc(c2)OP(=S)(OCC)OCC	
NCGC00179424-04,0,O=N(=O)c1ccc(o1)/C=N/N1C[C@@H](CN2CCOCC2)OC1=O.Cl	
NCGC00016438-04,0,CNNCc1ccc(cc1)C(=O)NC(C)C.Cl	
NCGC00182057-03,0,n1c(Cc2c(c(ccc2)C)C)c[nH]c1.Cl	
NCGC00025345-02,0,c1cccc(c1C)O[C@H](CCNC)c1ccccc1.Cl	
NCGC00182709-03,0,C1N(CCOC1)C(=O)NCCNC[C@H](O)COc1ccc(cc1)CCC(=O)OC[C@@H]1COC(O1)(C)C.Cl	
NCGC00016667-04,0,Cl.C(=O)(c1cc(c(cc1)N)OCCCC)OCCN(CC)CC	
NCGC00016557-06,0,c12c(nccc2cc(c(c1)OCC)OCC)Cc1cc(c(cc1)OCC)OCC.Cl	
NCGC00016825-06,0,N1(C(=O)COc2ccc(Cl)cc2)CCN(Cc2cc3c(OCO3)cc2)CC1.Cl	
NCGC00015279-08,0,C(=O)(COc1ccc(Cl)cc1)OCCN(C)C.Cl	
NCGC00016035-13,0,n1(CCCN2CCN(CC2)c2cccc(c2)Cl)nc2n(c1=O)cccc2.Cl	
NCGC00015236-04,0,c12c(NC(=N)N(c3cc(ccc3)CC)C)cccc1cccc2.Cl	
NCGC00016397-04,0,Cl.n1(nc(c2c1cccc2)OCCCN(C)C)Cc1ccccc1	
NCGC00179582-03,0,c1c(cccc1)[C@H](C(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)O[C@@H](OC(=O)OCC)C)N.Cl	
NCGC00179594-03,0,N12C(=O)[C@H]([C@H]1SCC(=C2C(=O)O)CSc1n(nnn1)CCN(C)C)NC(=O)Cc1nc(sc1)N.Cl	
NCGC00167437-02,0,c12c(C(=O)[C@H]3Cc4c(CC3)[nH]cn4)cn(c1cccc2)C.Cl	
NCGC00015453-08,0,Cl.O[C@H](CCCN1CC[C@@H](C(O)(c2ccccc2)c2ccccc2)CC1)c1ccc(C(C(=O)O)(C)C)cc1	
NCGC00016959-06,0,c1(c(=O)c2c(n(c1)C1CC1)cc(c(c2)F)N1CCNCC1)C(=O)O.Cl	
NCGC00167962-06,0,N1(C(=O)[C@@H](N[C@H](C(=O)OCC)CCc2ccccc2)C)[C@@H](Cc2c(C1)cccc2)C(=O)O.Cl	
NCGC00167459-02,0,Cl.C1(c2ccccc2)(c2ccccc2)C(=O)N(CC)C[C@@H]1CCN1CCOCC1	
NCGC00167442-03,0,Cl.c1(ccc(c(c1)S(=O)(=O)N)OC)C[C@H](NCCOc1ccccc1OCC)C	
NCGC00185744-02,0,[C@](C(=O)OCC)(Cc1cc(c(cc1)O)O)(N)C.Cl	
NCGC00247665-04,0,Oc1cn2Cc3c(Nc2n1)ccc(c3Cl)Cl.Cl	
NCGC00263537-01,0,N[Pt](N)(Cl)Cl	
NCGC00163886-05,0,P(=S)(Oc1cc(c(cc1Cl)Cl)Cl)(OC)OC	
NCGC00164539-02,0,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)C(=O)CCN1C[C@H]2N(CC1)CCC2	
NCGC00095161-05,0,c12c(C[C@H](NC(=O)c3ccc(cc3)Cl)C(=O)O)cc(=O)[nH]c1cccc2	
NCGC00015089-17,0,Clc1c(N)nc(N)c(C(=O)NC(=N)N)n1	
NCGC00095978-06,0,C(=O)(c1c(cccc1F)F)NC(=O)Nc1c(cc(c(c1)Cl)OC([C@H](C(F)(F)F)F)(F)F)Cl	
NCGC00181795-02,0,Fc1cccc(Cl)c1Nc1ccc(C)cc1CC(=O)O	
NCGC00023373-03,0,[C@]12([C@]([C@H](C[C@H]1[C@H]1[C@@]([C@@]3(C(=CC(=O)C=C3)CC1)C)([C@H](C2)O)F)C)(C(=O)CCl)OC(=O)CC)C	
NCGC00090680-06,0,O=C(Oc1c2c(ccc1)cccc2)NC	
NCGC00274071-01,0,[C@H]12[C@H](CN(CC1)[C@@H](C2)[C@H](O)c1ccnc2c1cc(cc2)OC)C=C	
NCGC00160396-04,0,C(=O)(c1c(n(c2c1cccc2)CCN1CCOCC1)C)c1ccc(cc1)OC	
NCGC00344564-01,0,c12c(oc(cc1=O)c1cc(c(cc1)OC)O)cc(cc2O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)O)O	
NCGC00160657-03,0,COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1	
NCGC00178711-03,0,n1(cc(c(=O)c2cc(c(nc12)N1C[C@H](/C(=N/OC)/C1)CN)F)C(=O)O)C1CC1.CS(=O)(=O)O	
NCGC00015724-17,0,c1ccc(C(=O)O)c(Nc2cccc(C(F)(F)F)c2)n1	
NCGC00167754-02,0,[C@@H]1(OC(=O)c2c1cccc2)OC(=O)c1c(Nc2cc(C(F)(F)F)ccc2)nccc1	
NCGC00018193-11,0,C(=N\OCCN)(\CCCCOC)/c1ccc(cc1)C(F)(F)F	
NCGC00093926-05,1,n1([C@@H]2O[C@@H]([C@H]([C@H]2O)O)C)c(=O)[nH]c(=O)c(c1)F	
NCGC00263575-01,0,[C@@H]1(N(C(=O)[C@@H]1CC[C@H](O)c1ccc(cc1)F)c1ccc(cc1)F)c1ccc(cc1)O	
NCGC00015784-14,0,c1ccn2c(c1)nc(c(c2=O)CCN1CCC(CC1)C(=O)c1ccc(cc1)F)C	
NCGC00016602-04,0,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c(=O)[nH]c2c1cccc2	
NCGC00015500-19,0,c1(C2(CCN(CC2)CCCC(=O)c2ccc(cc2)F)O)ccc(cc1)Cl	
NCGC00016590-06,0,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1	
NCGC00274061-01,0,[C@@]123[C@H](O2)C(=C(C[C@@]1([C@@H]1[C@H]([C@H]2[C@](CC1)([C@H](CC2)O)C)CC3)C)C#N)O	
NCGC00016896-06,0,c1(N)c(=O)[nH]cc(c2ccncc2)c1	
NCGC00178376-05,0,S(=O)(=O)(Nc1nc2c(nc1)cccc2)c1ccc(N)cc1	
NCGC00090816-05,0,Oc1ccc(N)cc1	
NCGC00162319-05,0,[C@@H]12[C@@H](Cc3c(C2)cnc(n3)N)CCCN1CCC	
NCGC00160496-02,0,Nc1nc(ncn1)Nc1ccccc1	
NCGC00090964-04,0,N(CCNCCN)CCNCCN	
NCGC00094616-07,0,c1ccc2c(c1)[C@](O)(c1cc(S(=O)(=O)N)c(Cl)cc1)NC2=O	
NCGC00015242-13,0,S1(=O)(=O)c2cc(S(=O)(=O)N)c(cc2N=CN1)Cl	
NCGC00182076-03,0,O=S1(=O)N(C)[C@H](CSCC(F)(F)F)Nc2cc(Cl)c(cc12)S(=O)(=O)N	
NCGC00018302-07,0,c1(S(=O)(=O)N)c(Cl)cc2c(c1)S(=O)(=O)N[C@@H](C(Cl)Cl)N2	
NCGC00248704-02,0,C1O[C@]([C@H]([C@H]([C@@H]1O)O)O)(CO)O	
NCGC00247988-03,0,Cc1c2C(=O)c3c(c(c(O)c(c3O)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O)C(=O)c2cc(c1C(=O)O)O	
NCGC00344522-01,0,C1(=O)[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O	
NCGC00274085-01,0,[C@@H]1([C@@H](C[C@](C[C@H]1OC(=O)/C=C/c1cc(c(cc1)O)O)(OC(=O)/C=C/c1cc(c(cc1)O)O)C(=O)O)O)O	
NCGC00263558-01,1,[C@@]12(C(=CC[C@@H]3[C@@H]1CC[C@]1([C@H]3CC[C@@H]1O)C)C[C@H](CC2)O)C	
NCGC00016372-07,0,O[As](=O)(c1cc(c(cc1)O)N(=O)=O)O	
NCGC00181154-03,0,[As](=O)(c1ccc(N(=O)=O)cc1)(O)O	
NCGC00167468-02,0,c1(OC(=O)C)ccccc1C(=O)Oc1ccc(NC(=O)C)cc1	
NCGC00168776-03,0,c1(N2CCN(CC2)C(=O)c2cc3c([nH]2)ccc(c3)NS(=O)(=O)C)c(cccn1)NC(C)C	
NCGC00015437-17,0,C(=O)(C(Oc1ccc(C(=O)c2ccc(cc2)Cl)cc1)(C)C)OC(C)C	
NCGC00179573-03,0,c1cccc(C(=O)c2sc([C@@H](C)C(=O)O)cc2)c1	
NCGC00018097-06,0,c1c(O)ccc(C(=O)CC)c1	
NCGC00160678-03,0,O=C(CN1CCN(CC1)Cc1ccc2OCOc2c1)N1c2ccccc2Sc2ccccc12	
NCGC00016523-05,0,c1(I)cc(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I)c(I)c1C(=O)O	
NCGC00160366-02,0,C(=O)(Nc1ccccc1)CS	
NCGC00015467-20,0,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(cc1)CCNC(=O)c1c(ccc(c1)Cl)OC	
NCGC00166141-06,0,CN(C)CCO[C@@H](c1ccc(Cl)cc1)c1ccccn1.C(=O)(/C=C\C(=O)O)O	
NCGC00182549-02,0,CC1(CCN(C(=O)c2c(ncnc2C)C)CC1)N1C[C@@H](C)N(CC1)[C@@H](c1ccc(cc1)C(F)(F)F)COC.C(=O)(/C=C\C(=O)O)O	
NCGC00183876-03,0,n1(c2c(nc1)c(ncn2)N)C[C@H](OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C)C.C(=O)(/C=C/C(=O)O)O	
NCGC00094989-04,0,O=C(O)c1cc(=O)c2c(o1)cccc2	
NCGC00016032-11,0,C(CCCC(=O)O)[C@H]1CCSS1	
NCGC00016362-05,0,c1(NCCCC)ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1	
NCGC00024427-05,0,[C@]123[C@@]4([C@H](N(CC5CC5)CC3)Cc3c1c(O[C@H]2C(=O)CC4)c(cc3)O)O	
NCGC00164632-02,1,C12=C(C[C@H]([C@H]3[C@H]4[C@@]([C@](C#C)(CC4)O)(CC[C@H]13)C)C)CC(=O)CC2	
NCGC00094918-07,0,c12c(C(=O)NS1(=O)=O)cccc2	
NCGC00093802-06,1,[C@@]12(C(=CC[C@@H]3[C@@H]1CC[C@]1([C@H]3CCC1=O)C)C[C@H](CC2)O)C	
NCGC00159416-04,1,[C@]12([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC1)CC[C@@H]2O)C	
NCGC00179669-04,1,[C@@]12([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC[C@]1(C#C)O)C	
NCGC00159349-05,1,[C@@]12([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC[C@]1(C#C)O)CC	
NCGC00015162-10,0,C1C2(CC(=O)N(CCCCN3CCN(c4ncccn4)CC3)C1=O)CCCC2	
NCGC00274069-01,1,[C@@]12([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC[C@@H]1OC(=O)CCc1ccccc1)C	
NCGC00178754-06,0,P(=O)(O)(O)O.c1(c2c(cc(c1)OC)cccn2)N[C@H](CCCN)C.P(=O)(O)(O)O	
NCGC00015256-12,0,c12c(N[C@H](CCCN(CC)CC)C)ccnc1cc(cc2)Cl.OP(=O)(O)O.OP(=O)(O)O	
NCGC00160410-02,0,Oc1c2ncccc2c(cc1I)S(=O)(=O)O	
NCGC00249610-02,0,S1(=O)(=O)C([C@@H](N2[C@@H]1CC2=O)C(=O)OCOC(=O)C(C)(C)C)(C)C	
NCGC00188943-03,0,C(=O)(O)c1cc(O)nc(O)n1	
NCGC00018107-05,0,c1(C(=O)O)c(S)cccc1	
NCGC00014711-14,0,c1(c(oc(n1)CCC(=O)O)c1ccccc1)c1ccccc1	
NCGC00015716-09,0,c1c(O)ccc([C@@H](O)[C@@H](C)N[C@@H](C)CCc2ccccc2)c1	
NCGC00142580-05,0,c1(c(c(ncc1CO)C)O)C=O	
NCGC00017245-10,0,Oc1c2c3c(c(=O)oc4c3c(cc(c4O)O)c(=O)o2)cc1O	
NCGC00091125-07,0,OC(=O)c1cc(c(c(c1)O)O)O	
NCGC00159376-04,0,C(=O)(c1ccc(cc1)O)OC	
NCGC00015444-07,1,c12c(c(c(c(c1)O)O)Cl)CCNC[C@@H]2c1ccc(cc1)O	
NCGC00017331-08,0,c12c(c(cc(c1)O)O)C[C@H]([C@H](O2)c1cc(c(cc1)O)O)O	
NCGC00167522-02,0,c1c(c(ccc1[C@@H](O)CNCCCCCCNC[C@@H](c1cc(c(cc1)O)O)O)O)O.S(=O)(=O)(O)O	
NCGC00091449-10,0,Oc1c(cc(cc1)CC=C)OC	
NCGC00016089-06,0,c1(cc(c(cc1)O)OC)CNC(=O)CCCCCCCC	
NCGC00091390-04,0,COc1ccc(cc1)O	
NCGC00184998-02,0,c1(c(ccc(c1)CCNCCCCCCNCCc1ccccc1)O)O	
NCGC00091019-08,0,[C@@]12([C@H]([C@H]3[C@@]([C@@]4(C(=CC(=O)C=C4)CC3)C)([C@H](C2)O)F)C[C@@H]([C@@]1(C(=O)CO)O)C)C	
NCGC00023648-04,0,[C@@]12([C@H]([C@H]3[C@@]([C@@]4(C(=CC(=O)C=C4)CC3)C)([C@H](C2)O)F)C[C@H]([C@@H]1C(=O)CO)C)C	
NCGC00160479-02,0,OCCN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2ccc(cc12)C(F)(F)F	
NCGC00179034-07,0,NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)N)cc1.OCCS(=O)(=O)O.OCCS(=O)(=O)O	
NCGC00095843-01,1,[C@@]12([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)C[C@H](CC4)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)C)CC2)C[C@H]2[C@@H]1[C@@H]([C@@]1(O2)CC[C@@H](CN1)C)C)C	
NCGC00188863-02,0,c12c(cc(cc1)NS(=O)(=O)C)c(c(o2)CCCC)C(=O)c1ccc(cc1)OCCCN(CCCC)CCCC	
NCGC00163135-01,0,C1(=C(NC(=C([C@@H]1c1cccc(c1)N(=O)=O)C(=O)OC)C)C)C(=O)OCCCN1CCC(CC1)(c1ccccc1)c1ccccc1.Cl	
NCGC00094424-01,0,Cl.COc1c(OC)cc2c(c1)CCn1c(=O)n(C)/c(=N/c3c(C)cc(C)cc3C)/cc21	
NCGC00094815-05,0,Oc1c2ncccc2c(Br)cc1Br	
NCGC00164506-02,0,Cc1c2cccnc2c(O)cc1	
NCGC00095303-04,0,Oc1ccc(Cl)c2cccnc12	
NCGC00255209-01,0,c1ccccc1C[N+](C)(C)CCCCCCCCCCCC.[Cl-]	
NCGC00167576-01,0,C1(N(c2ccccc2)CCCN(CC)CC)Cc2c(C1)cccc2.Cl	
NCGC00164543-02,0,Cl.Cl.COc1ccc(CN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)c(c1OC)OC	
NCGC00024665-10,0,[C@H]1(c2c(Sc3c(C1)cccc3)ccc(c2)SC)N1CCN(CC1)C	
NCGC00164486-04,0,COc1cc(ccc1O)/C=C/1\CCC/C(=C\c2ccc(O)c(c2)OC)/C1=O	
NCGC00093704-12,0,[C@H]1(N(C(=O)[C@@H](N(C(=O)[C@@H](N(C(=O)[C@@H](N(C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@@H](N(C(=O)CN(C(=O)[C@@H](NC1=O)CC)C)C)CC(C)C)C(C)C)C)CC(C)C)C)C)C)CC(C)C)C)CC(C)C)C)C(C)C)C)[C@@H]([C@@H](C/C=C/C)C)O	
NCGC00274060-01,0,c1cc(ccc1n1c(=O)n(nc1)[C@@H](CC)[C@@H](O)C)N1CCN(CC1)c1ccc(cc1)OC[C@H]1C[C@@](OC1)(c1ccc(cc1F)F)Cn1ncnc1	
NCGC00167465-02,0,[C@@H]12[C@@]([C@H](CC2)[C@@H](/C=C/[C@H](C2CC2)O)C)(CCC/C/1=C\C=C\1/C(=C)[C@H](C[C@@H](C1)O)O)C	
NCGC00016642-04,0,c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1c(S2)ccc(C(=O)C)c1	
NCGC00091050-09,1,CC(=O)O[Hg]c1ccccc1	
NCGC00263529-01,1,C1(=C(NC(=C([C@H]1c1ccccc1/C=C/C(=O)OC(C)(C)C)C(=O)OCC)C)C)C(=O)OCC	
NCGC00015243-10,0,n1(c2c(nc1CN1CCCC1)cccc2)Cc1ccc(cc1)Cl.Cl	
NCGC00015851-10,0,Cl.[C@H]1(c2c(C=Cc3c1cccc3)cccc2)CCCNC	
NCGC00015340-14,0,N1(c2c(CCc3c1cccc3)cccc2)CCCNC.Cl	
NCGC00018271-07,0,CN1CCCN(CC1)[C@H](c1ccccc1)c1ccc(Cl)cc1	
NCGC00179625-03,0,CS(=O)(=O)O.CS(=O)(=O)O.S(=O)(=O)(c1cc2N(c3c(Sc2cc1)cccc3)CCCN1CCN(CC1)C)N(C)C	
NCGC00260082-01,0,N1([C@@H](C[C@H]2[C@@H](C1)CCCC2)C(=O)NC(C)(C)C)C[C@H]([C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1nc2c(cc1)cccc2)CC(=O)N)O.S(=O)(=O)(O)C	
NCGC00018102-12,0,Fc1ccc(cc1)C(N1CCN(CC1)C/C=C/c1ccccc1)c1ccc(F)cc1	
NCGC00181330-02,1,c1(N(=O)=O)oc(cc1)/C=C/C(=N/NC(=N)N)/C=C/c1oc(N(=O)=O)cc1	
NCGC00166115-02,0,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC	
NCGC00016526-07,0,COc1c2c[n+]3CCc4c(cc5OCOc5c4)c3cc2ccc1OC.[Cl-]	
NCGC00161636-02,0,[Na+].[Na+].C\1(=C(\c2c(C(=O)[O-])cccc2)/c2cc(c(c(c2)I)[O-])I)/C=C(C(=O)C(=C1)I)I	
NCGC00178879-04,1,[Hg](Sc1ccccc1C(=O)[O-])CC.[Na+]	
NCGC00159481-03,0,CC(=CCOc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1)C	
NCGC00162150-04,0,O(CCOC(=O)C1=C(NC(=C([C@H]1c1cc(ccc1)N(=O)=O)C(=O)OC/C=C/c1ccccc1)C)C)C	
NCGC00094881-07,0,c1(C(=O)OC[C@H](O)CO)c(Nc2c3c(cc(cc3)Cl)ncc2)cccc1.Cl	
NCGC00159325-05,0,c1c(cc2c(c1)C(=C1CCNCC1)c1c(CC2)cccn1)Cl	
NCGC00015264-13,0,N1(CCCN(C)C)c2cc(Cl)ccc2CCc2c1cccc2	
NCGC00160514-02,0,C1(=C(C(=O)C(=C(C1=O)C)CCCCCCCCCCO)OC)OC	
NCGC00159337-04,0,c1c(cc2c(c1)NC(=O)O[C@]2(C#CC1CC1)C(F)(F)F)Cl	
NCGC00159455-09,0,c12c(ncnc1cc(c(c2)OCCCN1CCOCC1)OC)Nc1cc(c(cc1)F)Cl	
NCGC00090774-05,0,c1(c(cccc1)OC(=O)C)C(=O)Nc1sc(cn1)N(=O)=O	
NCGC00167832-06,0,O[C@H]([C@H](O)C(=O)O)C(=O)O.c1cccc(c1OCCNC[C@@H](O)COc1cccc2c1c1ccccc1[nH]2)OC	
NCGC00159478-04,0,C(=O)(Oc1c2ncccc2ccc1)c1ccccc1	
NCGC00091288-05,0,c12c(nc3c(n1C[C@@H]([C@@H]([C@@H](CO)O)O)O)cc(c(c3)C)C)c(=O)[nH]c(=O)n2	
NCGC00013679-06,0,S(c1cc(Cl)ccc1O)c1cc(Cl)ccc1O	
NCGC00179431-03,0,[Na+].[Na+].C12=CC(=O)[C@H]3[C@]([C@@]1(CC[C@@]1([C@H]2C[C@@](C(=O)[O-])(CC1)C)C)C)(CC[C@@H]1[C@@]3(CC[C@@H](C1(C)C)OC(=O)CCC(=O)[O-])C)C	
NCGC00263922-02,0,c1cccc(c1)C(c1ccccc1)([C@H]1CN(CC1)CCc1cc2c(cc1)OCC2)C(=O)N.Br	
NCGC00164582-02,0,C1(=O)C(CC=C(C)C)C(=O)N(c2ccccc2)N1c1ccccc1	
NCGC00025125-18,0,c12c(cc(=O)c(cc2)OC)[C@@H](NC(=O)C)CCc2c1c(c(c(c2)OC)OC)OC	
NCGC00241104-02,0,C(COc1c2c(c(NC(=O)Nc3cc(nn3c3ccc(C)cc3)C(C)(C)C)cc1)cccc2)N1CCOCC1	
NCGC00181306-04,0,[C@]12([C@@H]([C@]3([C@@H](C[C@@H]2O)OC3)OC(=O)C)[C@@H]([C@]2(C(C(=C([C@H](C2)OC(=O)[C@@H]([C@@H](NC(=O)OC(C)(C)C)c2ccccc2)O)C)[C@H](C1=O)O)(C)C)O)OC(=O)c1ccccc1)C	
NCGC00164576-04,0,c1(ccccc1)C[C@H](NC(=O)COc1c(cccc1C)C)[C@H](C[C@@H](NC(=O)[C@@H](N1CCCNC1=O)C(C)C)Cc1ccccc1)O	
NCGC00016737-04,0,COc1cc(nc(n1)n1nc(C)cc1OC)C	
NCGC00016705-10,0,Cc1c(Cl)cccc1Nc1c(cccc1)C(=O)O	
NCGC00016012-12,0,Cl.CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(F)(F)F	
NCGC00164567-02,0,N1(C(=O)[C@H]2[C@@H](C1=O)CCCC2)CCCCN1CCN(CC1)c1c2ccccc2sn1.Cl	
NCGC00178521-03,0,N(CCCl)(CCCl)CCCl	
NCGC00015608-11,0,CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1	
NCGC00015428-15,0,c1(C(F)(F)F)ccc(O[C@H](CCNC)c2ccccc2)cc1	
NCGC00263564-01,0,C[C@H]1C(=NNC(=O)C1)c1ccc(NN=C(C#N)C#N)cc1	
NCGC00160546-02,0,Cc1c(Cl)c(=O)oc2cc(ccc12)OP(=O)(OCCCl)OCCCl	
NCGC00167536-03,0,N[C@H]1CCN(C1)c1nc2c(cc1F)c(=O)c(cn2c1ccc(F)cc1F)C(=O)O.c1(ccc(cc1)C)S(=O)(=O)O	
NCGC00018098-07,0,c1(I)cc(I)c2c(c1O)nccc2	
NCGC00023217-08,0,[Na+].Cc1c(Cl)c(c(Cl)cc1)Nc1c(cccc1)C(=O)[O-]	
NCGC00095304-05,1,c1(N(=O)=O)oc(/C=N/N2C(=O)OCC2)cc1	
NCGC00015560-12,0,C1CN=C(N1)[C@@H]1COc2c(O1)cccc2	
NCGC00018187-09,0,c1cccc(C(c2ccccc2)N2CCN(C/C=C/c3ccccc3)CC2)c1	
NCGC00177971-03,0,[C@@]12([C@@]([C@H]([C@H]([C@@H]3[C@@]1([C@H](CCC3(C)C)O)C)O)OC(=O)C)(O[C@](CC2=O)(C=C)C)C)O	
NCGC00161599-09,0,c1(C)c(O)c(C)c2c(c1C)O[C@](C)(COc1ccc(C[C@H]3SC(=O)NC3=O)cc1)CC2	
NCGC00164547-06,0,c1(c(cccc1)S(=O)(=O)NC(=O)c1cc(c(cc1)Cc1c2cc(ccc2n(c1)C)NC(=O)OC1CCCC1)OC)C	
NCGC00095122-05,0,c1(CN2C(=NC3(C2=O)CCCC3)CCCC)ccc(c2ccccc2c2[nH]nnn2)cc1	
NCGC00263561-01,1,[C@@]12([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC[C@@H]1OC(=O)CCCCCCCCC)C	
NCGC00091616-03,0,NC(=O)c1c(cccc1)OCC	
NCGC00179250-03,0,c12c3c(cc(c1ccc(C(F)(F)F)c2)[C@H](CCN(CCCC)CCCC)O)c(cc(c3)Cl)Cl.Cl	
NCGC00015799-06,0,Cl.C(c1ccccc1)(c1ccccc1)(C(=O)OCCN(CC)CC)CCC	
NCGC00018296-07,0,Cc1cccc(c1)CN1CCN(CC1)[C@H](c1ccccc1)c1ccc(Cl)cc1.Cl.Cl	
NCGC00177979-05,0,Cl.CN1CCC[C@H](CC1)n1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O	
NCGC00178854-03,0,[C@]12(C(=C3C(=O)c4c(c(ccc4O)N(C)C)C[C@H]3C[C@H]2[C@@H](C(=C(C1=O)C(=O)N)O)N(C)C)O)O.Cl	
NCGC00015095-15,0,C1(=CCCN(C)C)c2c(CCc3c1cccc3)cccc2.Cl	
NCGC00013841-09,0,C\1(=C\CCN(C)C)/c2c(C=Cc3c1cccc3)cccc2.Cl	
NCGC00015829-12,0,c1ccc2c(c1)N(CCCN(C)C)c1c(S2)cccc1.Cl	
NCGC00179332-03,0,c1(c2c(ccc1)cccc2)CN(C/C=C/c1ccccc1)C.Cl	
NCGC00179358-04,0,[C@]12([C@H]([C@@H](C(=C(C2=O)C(=O)N)O)N(C)C)[C@H]([C@H]2C(=C1O)C(=O)c1c(C2=C)cccc1O)O)O.Cl	
NCGC00092315-02,0,c1(ccc(cc1)OCCNC[C@@H](c1ccccc1)O)CC(=O)O.Cl	
NCGC00167489-03,0,C(=O)(CCC(=O)O[C@@H](CN(C)C)COc1c(cccc1)CCc1cc(ccc1)OC)O.Cl	
NCGC00016809-07,0,N1(c2c(Sc3c1cccc3)ccc(c2)NC(=O)OCC)C(=O)CCN1CCOCC1.Cl	
NCGC00255815-01,1,c1ccc(cc1)[Bi](c1ccccc1)(c1ccccc1)(Cl)Cl	
